role_code,role_name,area,scope_base,module_key,module_name,view,create,edit,delete,approve,export,manage_users,configure_module,reports
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_MEDIADOR,Mediador / Apoio NEE,NEE (Inclusao),UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,educacao,Educacao,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,nee,NEE,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,saude,Saude,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
NEE_TECNICO,Equipe Técnica NEE,NEE (Inclusao),UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,nee,NEE,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,saude,Saude,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,compras,Compras,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,paineis,Paineis / BI,SIM,SIM,SIM,SIM,SIM,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,conversor,Conversor de Documentos,SIM,SIM,SIM,SIM,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,rh,RH,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,folha,Folha,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,frota,Frota,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_GESTOR,Gestor de Dados / BI,"Dados, Integracoes e Portal",MUNICIPAL,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,nee,NEE,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,saude,Saude,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,compras,Compras,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,paineis,Paineis / BI,SIM,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,conversor,Conversor de Documentos,SIM,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,rh,RH,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,folha,Folha,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,frota,Frota,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
DADOS_ANALISTA,Analista Setorial,"Dados, Integracoes e Portal",SECRETARIA,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,nee,NEE,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,saude,Saude,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,compras,Compras,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,integracoes,Integracoes,SIM,SIM,SIM,SIM,NAO,SIM,NAO,SIM,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,rh,RH,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,folha,Folha,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,frota,Frota,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_TI,Admin TI (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,nee,NEE,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,saude,Saude,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,compras,Compras,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,integracoes,Integracoes,SIM,SIM,SIM,SIM,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,rh,RH,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,folha,Folha,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,frota,Frota,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_GESTAO,Admin Gestão (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,nee,NEE,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,saude,Saude,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,compras,Compras,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,integracoes,Integracoes,SIM,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,rh,RH,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,folha,Folha,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,frota,Frota,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
INT_LEITOR,Leitor (Integrações),"Dados, Integracoes e Portal",MUNICIPAL,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,org,Administracao / ORG,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,saude,Saude,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
PORTAL_ADMIN,Admin Portal,"Dados, Integracoes e Portal",MUNICIPAL,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
